Date;Time;Common Name;Scientific Name;Flying;Sitting;Vessel;Cruise;Observers
2012/10/10;14:55:00;Petrel Great-winged;Pterodroma macroptera;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2012_09_06;Dominic Rollinson
2012/10/10;14:55:00;Shearwater Great;Puffinus gravis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2012_09_06;Dominic Rollinson
2012/10/10;14:55:00;Tern Arctic;Sterna paradisaea;6;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2012_09_06;Dominic Rollinson
2012/10/10;15:05:00;Petrel Great-winged;Pterodroma macroptera;0;3;SA Agulhas II (RV);sa_agulhas_2_cape_town_2012_09_06;Dominic Rollinson
2012/10/10;15:05:00;Petrel Soft-plumaged;Pterodroma mollis;3;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2012_09_06;Dominic Rollinson
2012/10/10;15:05:00;Shearwater Great;Puffinus gravis;0;20;SA Agulhas II (RV);sa_agulhas_2_cape_town_2012_09_06;Dominic Rollinson
2012/10/10;15:05:00;Tern Arctic;Sterna paradisaea;25;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2012_09_06;Dominic Rollinson
2012/10/10;15:15:00;Tern Arctic;Sterna paradisaea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2012_09_06;Dominic Rollinson
2012/10/10;15:25:00;Petrel Great-winged;Pterodroma macroptera;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2012_09_06;Dominic Rollinson
2012/10/10;15:25:00;Petrel Soft-plumaged;Pterodroma mollis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2012_09_06;Dominic Rollinson
2012/10/10;15:35:00;Albatross Indian Yellow-nosed;Thalassarche carteri;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2012_09_06;Dominic Rollinson
2012/10/10;15:35:00;Shearwater Great;Puffinus gravis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2012_09_06;Dominic Rollinson
2012/10/10;16:15:00;Albatross Atlantic Yellow-nosed;Thalassarche chlororhynchos;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2012_09_06;Dominic Rollinson
2012/10/10;16:15:00;Petrel Great-winged;Pterodroma macroptera;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2012_09_06;Dominic Rollinson
2012/10/10;16:15:00;Petrel Soft-plumaged;Pterodroma mollis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2012_09_06;Dominic Rollinson
2012/10/10;16:35:00;Petrel Great-winged;Pterodroma macroptera;3;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2012_09_06;Dominic Rollinson
2012/10/10;16:55:00;Shearwater Great;Puffinus gravis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2012_09_06;Dominic Rollinson
2012/10/10;17:05:00;Albatross Indian Yellow-nosed;Thalassarche carteri;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2012_09_06;Dominic Rollinson
2012/10/10;17:25:00;Petrel Great-winged;Pterodroma macroptera;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2012_09_06;Dominic Rollinson
2012/10/10;17:25:00;Storm-Petrel White-bellied;Fregetta grallaria;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2012_09_06;Dominic Rollinson
2012/10/10;17:35:00;Petrel Soft-plumaged;Pterodroma mollis;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2012_09_06;Dominic Rollinson
2012/10/10;17:45:00;Petrel Great-winged;Pterodroma macroptera;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2012_09_06;Dominic Rollinson
2012/10/10;17:55:00;Petrel Great-winged;Pterodroma macroptera;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2012_09_06;Dominic Rollinson
2012/10/10;17:55:00;Storm-Petrel Black-bellied;Fregetta tropica;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2012_09_06;Dominic Rollinson
2012/10/10;17:55:00;Tern Arctic;Sterna paradisaea;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2012_09_06;Dominic Rollinson
2012/10/10;18:35:00;Petrel Great-winged;Pterodroma macroptera;1;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2012_09_06;Dominic Rollinson
2012/10/10;18:35:00;Tern Arctic;Sterna paradisaea;2;0;SA Agulhas II (RV);sa_agulhas_2_cape_town_2012_09_06;Dominic Rollinson
2013/05/03;07:40:00;Tern Sooty;Onychoprion fuscatus;4;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/03;08:55:00;Tern Lesser Crested;Thalasseus bengalensis;2;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/03;09:05:00;Tern Lesser Crested;Thalasseus bengalensis;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/03;09:25:00;Tern Lesser Crested;Thalasseus bengalensis;2;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/03;09:35:00;Tern Lesser Crested;Thalasseus bengalensis;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/03;09:45:00;Tern Lesser Crested;Thalasseus bengalensis;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/03;10:15:00;Tern Lesser Crested;Thalasseus bengalensis;2;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/03;10:55:00;Albatross Indian Yellow-nosed;Thalassarche carteri;0;1;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/03;11:05:00;Tern Lesser Crested;Thalasseus bengalensis;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/03;11:25:00;Albatross Indian Yellow-nosed;Thalassarche carteri;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/03;11:25:00;Tern Lesser Crested;Thalasseus bengalensis;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/03;11:40:00;Tern Sooty;Onychoprion fuscatus;10;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/03;12:25:00;Tern Lesser Crested;Thalasseus bengalensis;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/03;12:55:00;Albatross Indian Yellow-nosed;Thalassarche carteri;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/03;14:05:00;Albatross Indian Yellow-nosed;Thalassarche carteri;2;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/03;14:25:00;Storm-Petrel Wilson's;Oceanites oceanicus;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/03;14:25:00;Tern Lesser Crested;Thalasseus bengalensis;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/03;14:55:00;Albatross Indian Yellow-nosed;Thalassarche carteri;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/03;14:55:00;Storm-Petrel Wilson's;Oceanites oceanicus;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/03;14:55:00;Tern Lesser Crested;Thalasseus bengalensis;2;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/03;15:55:00;Albatross Indian Yellow-nosed;Thalassarche carteri;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/03;16:05:00;Albatross Indian Yellow-nosed;Thalassarche carteri;2;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/03;16:15:00;Albatross Indian Yellow-nosed;Thalassarche carteri;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/03;16:45:00;Albatross Indian Yellow-nosed;Thalassarche carteri;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/04;06:40:00;Tern Sooty;Onychoprion fuscatus;50;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/04;06:50:00;Shearwater Cory's;Calonectris borealis;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/04;06:50:00;Tern Sooty;Onychoprion fuscatus;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/04;07:10:00;Shearwater Cory's;Calonectris borealis;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/04;07:20:00;Tern Sooty;Onychoprion fuscatus;3;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/04;07:30:00;Tern Sooty;Onychoprion fuscatus;3;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/04;08:20:00;Tern Sooty;Onychoprion fuscatus;8;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/04;09:00:00;Shearwater Wedge-tailed;Puffinus pacificus;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/04;09:30:00;Tern Sooty;Onychoprion fuscatus;2;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/04;09:50:00;Tern Sooty;Onychoprion fuscatus;7;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/04;10:00:00;Tern Sooty;Onychoprion fuscatus;10;8;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/04;10:10:00;Tern Sooty;Onychoprion fuscatus;7;29;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/04;10:20:00;Frigatebird Lesser;Fregata ariel;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/04;10:20:00;Tern Sooty;Onychoprion fuscatus;11;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/04;10:20:00;Tern Unidentified;N/A N/A;4;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/04;10:30:00;Tern Sooty;Onychoprion fuscatus;4;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/04;10:40:00;Shearwater Wedge-tailed;Puffinus pacificus;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/04;10:40:00;Tern Sooty;Onychoprion fuscatus;15;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/04;10:50:00;Tern Sooty;Onychoprion fuscatus;16;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/04;11:00:00;Tern Sooty;Onychoprion fuscatus;15;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/04;11:30:00;Tern Sooty;Onychoprion fuscatus;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/04;11:50:00;Tern Sooty;Onychoprion fuscatus;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/04;12:00:00;Tern Sooty;Onychoprion fuscatus;6;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/04;12:10:00;Tern Sooty;Onychoprion fuscatus;3;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/04;12:20:00;Tern Sooty;Onychoprion fuscatus;3;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/04;12:40:00;Tern Sooty;Onychoprion fuscatus;5;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/04;12:50:00;Tern Sooty;Onychoprion fuscatus;3;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/04;13:00:00;Tern Sooty;Onychoprion fuscatus;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/04;14:00:00;Tern Sooty;Onychoprion fuscatus;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/04;14:30:00;Tern Sooty;Onychoprion fuscatus;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/04;16:20:00;Tern Lesser Crested;Thalasseus bengalensis;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;06:30:00;Tern Sooty;Onychoprion fuscatus;9;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;06:40:00;Tern Sooty;Onychoprion fuscatus;13;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;07:00:00;Tern Sooty;Onychoprion fuscatus;2;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;07:10:00;Tern Sooty;Onychoprion fuscatus;8;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;07:20:00;Tern Sooty;Onychoprion fuscatus;2;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;07:30:00;Tern Sooty;Onychoprion fuscatus;5;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;07:40:00;Tern Sooty;Onychoprion fuscatus;3;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;07:50:00;Tern Sooty;Onychoprion fuscatus;7;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;08:00:00;Tern Sooty;Onychoprion fuscatus;35;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;08:10:00;Tern Sooty;Onychoprion fuscatus;14;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;08:20:00;Tern Sooty;Onychoprion fuscatus;77;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;08:30:00;Tern Sooty;Onychoprion fuscatus;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;08:40:00;Tern Sooty;Onychoprion fuscatus;5;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;08:50:00;Tern Sooty;Onychoprion fuscatus;4;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;09:00:00;Tern Sooty;Onychoprion fuscatus;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;09:10:00;Tern Sooty;Onychoprion fuscatus;23;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;09:20:00;Tern Sooty;Onychoprion fuscatus;5;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;09:30:00;Tern Sooty;Onychoprion fuscatus;8;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;09:50:00;Tern Sooty;Onychoprion fuscatus;79;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;10:30:00;Tern Sooty;Onychoprion fuscatus;18;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;10:50:00;Frigatebird Lesser;Fregata ariel;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;10:50:00;Tern Sooty;Onychoprion fuscatus;23;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;11:00:00;Tern Sooty;Onychoprion fuscatus;21;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;11:10:00;Tern Sooty;Onychoprion fuscatus;50;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;11:20:00;Booby Red-footed;Sula sula;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;11:20:00;Tern Sooty;Onychoprion fuscatus;4;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;11:30:00;Booby Red-footed;Sula sula;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;11:30:00;Tern Sooty;Onychoprion fuscatus;4;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;11:50:00;Frigatebird Lesser;Fregata ariel;2;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;12:00:00;Tern Sooty;Onychoprion fuscatus;8;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;12:50:00;Tern Sooty;Onychoprion fuscatus;2;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;13:00:00;Booby Red-footed;Sula sula;3;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;13:00:00;Tern Sooty;Onychoprion fuscatus;3;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;13:10:00;Tern Sooty;Onychoprion fuscatus;18;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;13:20:00;Tern Sooty;Onychoprion fuscatus;5;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;13:30:00;Tern Sooty;Onychoprion fuscatus;3;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;13:40:00;Tern Sooty;Onychoprion fuscatus;0;19;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;14:00:00;Shearwater Cory's;Calonectris borealis;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;15:20:00;Tern Sooty;Onychoprion fuscatus;5;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;16:20:00;Tern Sooty;Onychoprion fuscatus;2;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;16:30:00;Tern Sooty;Onychoprion fuscatus;2;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/05;16:40:00;Tern Sooty;Onychoprion fuscatus;46;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/06;14:20:00;Tern Sooty;Onychoprion fuscatus;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/06;14:30:00;Booby Red-footed;Sula sula;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/06;14:30:00;Frigatebird Lesser;Fregata ariel;2;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/06;14:30:00;Tern Sooty;Onychoprion fuscatus;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/06;14:40:00;Tern Sooty;Onychoprion fuscatus;12;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/06;14:50:00;Tern Sooty;Onychoprion fuscatus;9;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/06;15:00:00;Tern Sooty;Onychoprion fuscatus;10;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/06;15:10:00;Booby Red-footed;Sula sula;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/06;15:30:00;Tern Sooty;Onychoprion fuscatus;2;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/06;15:50:00;Tern Sooty;Onychoprion fuscatus;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/06;16:20:00;Tern Sooty;Onychoprion fuscatus;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/06;16:50:00;Tern Sooty;Onychoprion fuscatus;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/06;17:10:00;Booby Red-footed;Sula sula;2;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/07;07:10:00;Tern Sooty;Onychoprion fuscatus;2;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/07;07:30:00;Tern Sooty;Onychoprion fuscatus;16;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/07;07:40:00;Tern Sooty;Onychoprion fuscatus;4;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/07;08:40:00;Tern Sooty;Onychoprion fuscatus;3;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/07;09:00:00;Tern Sooty;Onychoprion fuscatus;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/07;09:10:00;Tern Sooty;Onychoprion fuscatus;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/07;10:00:00;Storm-Petrel White-bellied;Fregetta grallaria;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/07;10:50:00;Tern Sooty;Onychoprion fuscatus;3;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/07;11:40:00;Tern Sooty;Onychoprion fuscatus;12;5;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/07;11:50:00;Tern Sooty;Onychoprion fuscatus;38;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/07;12:20:00;Storm-Petrel White-faced;Pelagodroma marina;4;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/07;12:20:00;Tern Sooty;Onychoprion fuscatus;42;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/07;12:50:00;Tern Sooty;Onychoprion fuscatus;0;1;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/07;13:00:00;Tern Sooty;Onychoprion fuscatus;2;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/07;13:10:00;Shearwater Flesh-footed;Puffinus carneipes;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/07;13:10:00;Tern Sooty;Onychoprion fuscatus;6;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/07;13:20:00;Storm-Petrel White-faced;Pelagodroma marina;1;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/07;13:30:00;Storm-Petrel White-faced;Pelagodroma marina;2;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
2013/05/07;14:00:00;Tern Sooty;Onychoprion fuscatus;3;0;Algoa (RV);frs_algoa_toamasina_(madagascar)_2013_04_30;Dalton Gibbs / Cliff Dorse
